date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:24:16	36920/36920	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202019%2009:54:15%20GMT	http://scaledskills.com/public/about	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/about-2.html	(from http://scaledskills.com/public/)
15:24:16	21784/21784	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202019%2009:54:16%20GMT	http://scaledskills.com/public/contact	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/contact-2.html	(from http://scaledskills.com/public/)
15:24:16	18207/18207	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202019%2009:54:16%20GMT	http://scaledskills.com/public/login	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/login.html	(from http://scaledskills.com/public/)
15:24:17	18291/18291	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202019%2009:54:17%20GMT	http://scaledskills.com/public/register	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/register.html	(from http://scaledskills.com/public/)
15:24:21	20476/20476	---M--	200	added ('OK')	image/png	etag:%227920d22-4ffc-53f84bf1af080%22	http://scaledskills.com/public/assets/media/components/b-main-slider/item-2.png	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/assets/media/components/b-main-slider/item-2.png	(from http://scaledskills.com/public/)
15:24:21	22421/22421	---M--	200	added ('OK')	image/png	etag:%227920d21-5795-53f84bf1af080%22	http://scaledskills.com/public/assets/media/components/b-main-slider/item-1.png	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/assets/media/components/b-main-slider/item-1.png	(from http://scaledskills.com/public/)
15:24:21	22731/22731	---M--	200	added ('OK')	image/png	etag:%227920d23-58cb-53f84befc6c00%22	http://scaledskills.com/public/assets/media/components/b-main-slider/item-3.png	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/assets/media/components/b-main-slider/item-3.png	(from http://scaledskills.com/public/)
15:24:23	9245/9245	---M--	200	added ('OK')	image/jpeg	etag:%227920d10-241d-53f84b99f2180%22	http://scaledskills.com/public/assets/media/components/b-blockquote/face-1.jpg	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/assets/media/components/b-blockquote/face-1.jpg	(from http://scaledskills.com/public/)
15:24:23	16609/16609	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202019%2009:54:23%20GMT	http://scaledskills.com/public/help	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/help.html	(from http://scaledskills.com/public/)
15:24:24	16625/16625	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202019%2009:54:23%20GMT	http://scaledskills.com/public/terms-of-use	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/terms-of-use.html	(from http://scaledskills.com/public/)
15:24:24	16630/16630	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202019%2009:54:24%20GMT	http://scaledskills.com/public/faq	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/faq.html	(from http://scaledskills.com/public/)
15:24:24	16629/16629	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202019%2009:54:24%20GMT	http://scaledskills.com/public/privacy-policy	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/privacy-policy.html	(from http://scaledskills.com/public/)
15:24:25	10268/10268	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jul%202019%2009:54:24%20GMT	http://scaledskills.com/public/youtube.com	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/youtube.com	(from http://scaledskills.com/public/)
15:24:25	10268/10268	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jul%202019%2009:54:25%20GMT	http://scaledskills.com/public/twitter.com	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/twitter.com	(from http://scaledskills.com/public/)
15:24:25	25220/25220	---M--	200	added ('OK')	image/jpeg	etag:%227920d17-6284-53f84bbe2f700%22	http://scaledskills.com/public/assets/media/components/b-events/262x390_2.jpg	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/assets/media/components/b-events/262x390_2.jpg	(from http://scaledskills.com/public/)
15:24:26	10268/10268	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jul%202019%2009:54:25%20GMT	http://scaledskills.com/public/facebook.com	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/facebook.com	(from http://scaledskills.com/public/)
15:24:26	10268/10268	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jul%202019%2009:54:26%20GMT	http://scaledskills.com/public/plus.google.com	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plus.google.com	(from http://scaledskills.com/public/)
15:24:26	10268/10268	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jul%202019%2009:54:26%20GMT	http://scaledskills.com/public/instagram.com	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/instagram.com	(from http://scaledskills.com/public/)
15:24:29	7200/7200	---M--	200	added ('OK')	application/javascript	etag:%227920e8e-1c20-53f64b6d14200%22	http://scaledskills.com/public/libs/jquery-migrate-1.2.1.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/libs/jquery-migrate-1.2.1.js	(from http://scaledskills.com/public/)
15:24:35	37056/37056	---M--	200	added ('OK')	application/javascript	etag:%227920e8c-90c0-53f64b6d14200%22	http://scaledskills.com/public/libs/bootstrap/bootstrap.min.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/libs/bootstrap/bootstrap.min.js	(from http://scaledskills.com/public/)
15:24:38	13280/13280	---M--	200	added ('OK')	application/javascript	etag:%227920e88-33e0-53f64b6d14200%22	http://scaledskills.com/public/js/custom.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/js/custom.js	(from http://scaledskills.com/public/)
15:24:39	2517/2517	---M--	200	added ('OK')	application/javascript	etag:%227920f70-9d5-53f64b6efc680%22	http://scaledskills.com/public/plugins/switcher/js/dmss.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/switcher/js/dmss.js	(from http://scaledskills.com/public/)
15:24:42	97163/97163	---M--	200	added ('OK')	application/javascript	etag:%227920e8d-17b8b-53f64b6d14200%22	http://scaledskills.com/public/libs/jquery-1.12.4.min.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/libs/jquery-1.12.4.min.js	(from http://scaledskills.com/public/)
15:24:43	194035/194035	---M--	200	added ('OK')	image/jpeg	etag:%227920d1f-2f5f3-53f84bf767e00%22	http://scaledskills.com/public/assets/media/components/b-main-slider/bg-1.jpg	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/assets/media/components/b-main-slider/bg-1.jpg	(from http://scaledskills.com/public/)
15:24:44	34156/34156	---M--	200	added ('OK')	application/javascript	etag:%227920e95-856c-53f64b6efc680%22	http://scaledskills.com/public/plugins/bootstrap-select/js/bootstrap-select.min.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/bootstrap-select/js/bootstrap-select.min.js	(from http://scaledskills.com/public/)
15:24:45	8097/8097	---M--	200	added ('OK')	application/javascript	etag:%227920ed9-1fa1-53f64b6efc680%22	http://scaledskills.com/public/plugins/bxslider/vendor/jquery.easing.1.3.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/bxslider/vendor/jquery.easing.1.3.js	(from http://scaledskills.com/public/)
15:24:45	23890/23890	---M--	200	added ('OK')	application/javascript	etag:%227920f43-5d52-53f64b6efc680%22	http://scaledskills.com/public/plugins/owl-carousel/owl.carousel.min.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/owl-carousel/owl.carousel.min.js	(from http://scaledskills.com/public/)
15:24:46	2864/2864	---M--	200	added ('OK')	application/javascript	etag:%227920eda-b30-53f64b6efc680%22	http://scaledskills.com/public/plugins/bxslider/vendor/jquery.fitvids.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/bxslider/vendor/jquery.fitvids.js	(from http://scaledskills.com/public/)
15:24:49	19359/19359	---M--	200	added ('OK')	application/javascript	etag:%227920ed8-4b9f-53f64b6d14200%22	http://scaledskills.com/public/plugins/bxslider/jquery.bxslider.min.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/bxslider/jquery.bxslider.min.js	(from http://scaledskills.com/public/)
15:24:49	11670/11670	---M--	200	added ('OK')	application/javascript	etag:%227920f0e-2d96-53f64b6efc680%22	http://scaledskills.com/public/plugins/headers/slidebar.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/headers/slidebar.js	(from http://scaledskills.com/public/)
15:24:50	20216/20216	---M--	200	added ('OK')	application/javascript	etag:%227920f1a-4ef8-53f64b6efc680%22	http://scaledskills.com/public/plugins/magnific-popup/jquery.magnific-popup.min.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/magnific-popup/jquery.magnific-popup.min.js	(from http://scaledskills.com/public/)
15:24:51	10683/10683	---M--	200	added ('OK')	application/javascript	etag:%227920f0d-29bb-53f8413902500%22	http://scaledskills.com/public/plugins/headers/header.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/headers/header.js	(from http://scaledskills.com/public/)
15:24:52	12597/12597	---M--	200	added ('OK')	application/javascript	etag:%227920f5b-3135-53f64b6efc680%22	http://scaledskills.com/public/plugins/stellar/jquery.stellar.min.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/stellar/jquery.stellar.min.js	(from http://scaledskills.com/public/)
15:24:53	5408/5408	---M--	200	added ('OK')	application/javascript	etag:%227920f10-1520-53f64b6efc680%22	http://scaledskills.com/public/plugins/isotope/imagesLoaded.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/isotope/imagesLoaded.js	(from http://scaledskills.com/public/)
15:24:54	3918/3918	---M--	200	added ('OK')	application/javascript	etag:%227920f46-f4e-53f64b6efc680%22	http://scaledskills.com/public/plugins/rendro-easy-pie-chart/jquery.easypiechart.min.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/rendro-easy-pie-chart/jquery.easypiechart.min.js	(from http://scaledskills.com/public/)
15:24:55	36180/36180	---M--	200	added ('OK')	application/javascript	etag:%227920f12-8d54-53f64b6d14200%22	http://scaledskills.com/public/plugins/jqBootstrapValidation.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/jqBootstrapValidation.js	(from http://scaledskills.com/public/)
15:24:56	8059/8059	---M--	200	added ('OK')	application/javascript	etag:%227920f47-1f7b-53f64b6efc680%22	http://scaledskills.com/public/plugins/rendro-easy-pie-chart/waypoints.min.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/rendro-easy-pie-chart/waypoints.min.js	(from http://scaledskills.com/public/)
15:24:56	34696/34696	---M--	200	added ('OK')	application/javascript	etag:%227920f11-8788-53f64b6efc680%22	http://scaledskills.com/public/plugins/isotope/isotope.pkgd.min.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/isotope/isotope.pkgd.min.js	(from http://scaledskills.com/public/)
15:24:57	29062/29062	---M--	200	added ('OK')	text/css	etag:%227920d81-7186-53f64b6d14200%22	http://scaledskills.com/public/fonts/font-awesome-4.6.3/css/font-awesome.min.css	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/fonts/font-awesome-4.6.3/css/font-awesome.min.css	(from http://scaledskills.com/public/css/master.css)
15:24:57	7566/7566	---M--	200	added ('OK')	application/javascript	etag:%227920f49-1d8e-53f64b6efc680%22	http://scaledskills.com/public/plugins/scrollreveal/scrollreveal.min.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/scrollreveal/scrollreveal.min.js	(from http://scaledskills.com/public/)
15:24:59	115263/115263	---M--	200	added ('OK')	text/css	etag:%227920dbb-1c23f-53f64b6d14200%22	http://scaledskills.com/public/fonts/stroke/style.css	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/fonts/stroke/style.css	(from http://scaledskills.com/public/css/master.css)
15:24:59	25237/25237	---M--	200	added ('OK')	text/css	etag:%227920d78-6295-53f64b6d14200%22	http://scaledskills.com/public/fonts/elegant/style.css	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/fonts/elegant/style.css	(from http://scaledskills.com/public/css/master.css)
15:25:00	1018/1018	---M--	200	added ('OK')	text/css	etag:%227920d79-3fa-53f64b6d14200%22	http://scaledskills.com/public/fonts/flaticon/flaticon.css	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/fonts/flaticon/flaticon.css	(from http://scaledskills.com/public/css/master.css)
15:25:01	11057/11057	---M--	200	added ('OK')	text/css	etag:%227920dad-2b31-53f64b6d14200%22	http://scaledskills.com/public/fonts/simple/simple-line-icons.css	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/fonts/simple/simple-line-icons.css	(from http://scaledskills.com/public/css/master.css)
15:25:01	133620/133620	---M--	200	added ('OK')	text/css	etag:%227920e8a-209f4-53f83f0a27e80%22	http://scaledskills.com/public/libs/bootstrap/bootstrap.css	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/libs/bootstrap/bootstrap.css	(from http://scaledskills.com/public/css/master.css)
15:25:03	14663/14663	---M--	200	added ('OK')	text/css	etag:%227920e90-3947-53f64b6efc680%22	http://scaledskills.com/public/plugins/bootstrap-select/css/bootstrap-select.css	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/bootstrap-select/css/bootstrap-select.css	(from http://scaledskills.com/public/css/master.css)
15:25:03	30436/30436	---M--	200	added ('OK')	text/css	etag:%227920f0c-76e4-53f8493f39380%22	http://scaledskills.com/public/plugins/headers/header.css	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/headers/header.css	(from http://scaledskills.com/public/css/master.css)
15:25:05	1678/1678	---M--	200	added ('OK')	text/css	etag:%227920f0f-68e-53f64b6efc680%22	http://scaledskills.com/public/plugins/headers/yamm.css	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/headers/yamm.css	(from http://scaledskills.com/public/css/master.css)
15:25:05	15445/15445	---M--	200	added ('OK')	text/css	etag:%227920f56-3c55-53f64b6efc680%22	http://scaledskills.com/public/plugins/slider-pro/slider-pro.css	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/slider-pro/slider-pro.css	(from http://scaledskills.com/public/css/master.css)
15:25:06	6566/6566	---M--	200	added ('OK')	text/css	etag:%227920f44-19a6-53f64b6efc680%22	http://scaledskills.com/public/plugins/owl-carousel/owl.theme.css	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/owl-carousel/owl.theme.css	(from http://scaledskills.com/public/css/master.css)
15:25:06	4166/4166	---M--	200	added ('OK')	text/css	etag:%227920ed5-1046-53f64b6d14200%22	http://scaledskills.com/public/plugins/bxslider/jquery.bxslider.css	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/bxslider/jquery.bxslider.css	(from http://scaledskills.com/public/css/master.css)
15:25:06	6951/6951	---M--	200	added ('OK')	text/css	etag:%227920f1f-1b27-53f64b6efc680%22	http://scaledskills.com/public/plugins/magnific-popup/magnific-popup.css	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/magnific-popup/magnific-popup.css	(from http://scaledskills.com/public/css/master.css)
15:25:07	71957/71957	---M--	200	added ('OK')	text/css	etag:%227920e8f-11915-53f64b6d14200%22	http://scaledskills.com/public/plugins/animate/animate.css	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/animate/animate.css	(from http://scaledskills.com/public/css/master.css)
15:25:08	3778/3778	---M--	200	added ('OK')	text/css	etag:%227920f45-ec2-53f64b6efc680%22	http://scaledskills.com/public/plugins/parallax/parallax.css	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/parallax/parallax.css	(from http://scaledskills.com/public/css/master.css)
15:25:08	37207/37207	---M--	200	added ('OK')	text/css	etag:%227920f0b-9157-53f64b6efc680%22	http://scaledskills.com/public/plugins/flowplayer/skin/playful.css	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/flowplayer/skin/playful.css	(from http://scaledskills.com/public/css/master.css)
15:25:10	61593/61593	---M--	200	added ('OK')	text/css	etag:%227920d70-f099-57afac5e3b300%22	http://scaledskills.com/public/css/theme.css	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/css/theme.css	(from http://scaledskills.com/public/css/master.css)
15:25:12	4761/4761	---M--	200	added ('OK')	text/css	etag:%227920d6c-1299-53f83f4ed2080%22	http://scaledskills.com/public/css/color.css	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/css/color.css	(from http://scaledskills.com/public/css/master.css)
15:25:12	7087/7087	---M--	200	added ('OK')	text/css	etag:%227920d6f-1baf-53f83fac47d00%22	http://scaledskills.com/public/css/responsive.css	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/css/responsive.css	(from http://scaledskills.com/public/css/master.css)
15:25:12	791/791	---M--	200	added ('OK')	image/png	etag:%227920d68-317-53f64b6d14200%22	http://scaledskills.com/public/assets/media/general/ui-decor-1.png	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/assets/media/general/ui-decor-1.png	(from http://scaledskills.com/public/events)
15:25:13	10268/10268	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jul%202019%2009:55:12%20GMT	http://scaledskills.com/public/skype.com	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/skype.com	(from http://scaledskills.com/public/events)
15:25:13	10268/10268	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jul%202019%2009:55:13%20GMT	http://scaledskills.com/public/behance.com	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/behance.com	(from http://scaledskills.com/public/events)
15:25:14	10268/10268	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jul%202019%2009:55:13%20GMT	http://scaledskills.com/public/vimeo.com	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/vimeo.com	(from http://scaledskills.com/public/events)
15:25:14	3160/3160	---M--	200	added ('OK')	application/javascript	etag:%227920e89-c58-53f64b6d14200%22	http://scaledskills.com/public/js/map-custom.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/js/map-custom.js	(from http://scaledskills.com/public/events)
15:25:17	15407/15407	---M--	200	added ('OK')	image/jpeg	etag:%227920d46-3c2f-53f84ca4f9780%22	http://scaledskills.com/public/assets/media/content/posts/322x180/6.jpg	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/assets/media/content/posts/322x180/6.jpg	(from http://scaledskills.com/public/about)
15:25:17	17965/17965	---M--	200	added ('OK')	image/jpeg	etag:%227920d45-462d-53f84ca6e1c00%22	http://scaledskills.com/public/assets/media/content/posts/322x180/5.jpg	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/assets/media/content/posts/322x180/5.jpg	(from http://scaledskills.com/public/about)
15:25:18	92886/92886	---M--	200	added ('OK')	application/javascript	etag:%227920f55-16ad6-53f64b6efc680%22	http://scaledskills.com/public/plugins/slider-pro/jquery.sliderPro.min.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/slider-pro/jquery.sliderPro.min.js	(from http://scaledskills.com/public/)
15:25:21	19558/19558	---M--	200	added ('OK')	image/jpeg	etag:%227920d47-4c66-53f84ca311300%22	http://scaledskills.com/public/assets/media/content/posts/322x180/7.jpg	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/assets/media/content/posts/322x180/7.jpg	(from http://scaledskills.com/public/about)
15:25:21	16110/16110	---M--	200	added ('OK')	image/jpeg	etag:%227920d24-3eee-53f84c0a7ab00%22	http://scaledskills.com/public/assets/media/components/b-team/1.jpg	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/assets/media/components/b-team/1.jpg	(from http://scaledskills.com/public/about)
15:25:24	18380/18380	---M--	200	added ('OK')	image/jpeg	etag:%227920d25-47cc-53f84c0892680%22	http://scaledskills.com/public/assets/media/components/b-team/2.jpg	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/assets/media/components/b-team/2.jpg	(from http://scaledskills.com/public/about)
15:25:24	18252/18252	---M--	200	added ('OK')	image/jpeg	etag:%227920d26-474c-53f84c06aa200%22	http://scaledskills.com/public/assets/media/components/b-team/3.jpg	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/assets/media/components/b-team/3.jpg	(from http://scaledskills.com/public/about)
15:25:25	2102/2102	---M--	200	added ('OK')	application/javascript	etag:%227920edb-836-53f64b6d14200%22	http://scaledskills.com/public/plugins/contact_me.js	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/plugins/contact_me.js	(from http://scaledskills.com/public/contact)
15:25:26	17035/17035	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jul%202019%2009:55:26%20GMT	http://scaledskills.com/public/password/reset	D:/Himanshu/practice/scaledskills/scaledSkillsDesign/scaledskills.com/public/password/reset.html	(from http://scaledskills.com/public/login)
